:Interfaces
:$Location,$InstanceName,$InstanceTemplateIdentifier,$InterfacePath,$InterfaceIdentifier
Root\PC11\C11\Reboiler,TCV1101,$ControlValveGP,Control\Interlocks\Group1,Name
Root\PC11\C11\Reboiler,TCV1101,$ControlValveGP,Control\LocalPanel\Logic,CVALVELPName
Root\PC11\C11\Reboiler,TCV1101,$ControlValveGP,Control\LocalPanel\LPMode,BoolVar
Root\PC11\C11\Reboiler,TCV1101,$ControlValveGP,Control\LocalPanel\LPMode,DINPUTSignalExt
Root\PC11\C11\Reboiler,TCV1101,$ControlValveGP,Control\LocalPanel\ZeroMode,BoolVar
Root\PC11\C11\Reboiler,TCV1101,$ControlValveGP,Control\LocalPanel\ZeroMode,DINPUTSignalExt
Root\PC11\C11\Reboiler,TCV1101,$ControlValveGP,Control\LocalPanel\CSMode,BoolVar
Root\PC11\C11\Reboiler,TCV1101,$ControlValveGP,Control\LocalPanel\CSMode,DINPUTSignalExt
Root\PC11\C11\Reboiler,TCV1101,$ControlValveGP,Control\LocalPanel\OpenPB,BoolVar
Root\PC11\C11\Reboiler,TCV1101,$ControlValveGP,Control\LocalPanel\OpenPB,DINPUTSignalExt
Root\PC11\C11\Reboiler,TCV1101,$ControlValveGP,Control\LocalPanel\ClosePB,BoolVar
Root\PC11\C11\Reboiler,TCV1101,$ControlValveGP,Control\LocalPanel\ClosePB,DINPUTSignalExt
Root\PC11\C11\Reboiler,TCV1101,$ControlValveGP,Control\LocalPanel\PBLight,BoolVar
Root\PC11\C11\Reboiler,TCV1101,$ControlValveGP,Control\LocalPanel\PBLight,DOUTPUTSignalExt
Root\PC11\C11\Reboiler,TCV1101,$ControlValveGP,,NullInterfaceRoleA
Root\PC11\C11\Reboiler,TCV1101,$ControlValveGP,,NullInterfaceRoleB
Root\PC11\C11\Reboiler,TI1102,$AnalogInputGP,Control,PVQ
Root\PC11\C11\Reboiler,TI1102,$AnalogInputGP,Control\AnalogInput\Logic,Name
Root\PC11\C11\Reboiler,TI1102,$AnalogInputGP,Control\AnalogInput\Logic,PVRanged
Root\PC11\C11\Reboiler,TI1102,$AnalogInputGP,Control\AnalogInput\AnalogInput,IntVar
Root\PC11\C11\Reboiler,TI1102,$AnalogInputGP,Control\AnalogInput\AnalogInput,AINPUTSignalExt
Root\PC11\C11\Reboiler,TI1102,$AnalogInputGP,Control\AnalogInput\AnalogInput,RealVar
Root\PC11\C11\Reboiler,TI1102,$AnalogInputGP,Control\AnalogInput\Logic,ExtPVQ
Root\PC11\C11\Reboiler,TI1102,$AnalogInputGP,Control\AnalogAlarms\Logic,HHWATCH
Root\PC11\C11\Reboiler,TI1102,$AnalogInputGP,Control\AnalogAlarms\Logic,HWATCH
Root\PC11\C11\Reboiler,TI1102,$AnalogInputGP,Control\AnalogAlarms\Logic,DWATCH
Root\PC11\C11\Reboiler,TI1102,$AnalogInputGP,Control\AnalogAlarms\Logic,LWATCH
Root\PC11\C11\Reboiler,TI1102,$AnalogInputGP,Control\AnalogAlarms\Logic,LLWATCH
Root\PC11\C11\Reboiler,TI1102,$AnalogInputGP,Control\AnalogAlarms\Logic,Name
Root\PC11\C11\Reboiler,TI1102,$AnalogInputGP,Control\AnalogInput\Logic,PVLoop
Root\PC11\C11\Reboiler,TI1102,$AnalogInputGP,,NullInterfaceRoleA
Root\PC11\C11\Reboiler,TI1102,$AnalogInputGP,,NullInterfaceRoleB
Root\PC11\C11\Reboiler,TI1103,$AnalogInputGP,Control,PV
Root\PC11\C11\Reboiler,TI1103,$AnalogInputGP,Control,PVQ
Root\PC11\C11\Reboiler,TI1103,$AnalogInputGP,Control\AnalogInput\Logic,Name
Root\PC11\C11\Reboiler,TI1103,$AnalogInputGP,Control\AnalogInput\Logic,PVRanged
Root\PC11\C11\Reboiler,TI1103,$AnalogInputGP,Control\AnalogInput\AnalogInput,IntVar
Root\PC11\C11\Reboiler,TI1103,$AnalogInputGP,Control\AnalogInput\AnalogInput,AINPUTSignalExt
Root\PC11\C11\Reboiler,TI1103,$AnalogInputGP,Control\AnalogInput\AnalogInput,RealVar
Root\PC11\C11\Reboiler,TI1103,$AnalogInputGP,Control\AnalogInput\Logic,ExtPVQ
Root\PC11\C11\Reboiler,TI1103,$AnalogInputGP,Control\AnalogAlarms\Logic,HHWATCH
Root\PC11\C11\Reboiler,TI1103,$AnalogInputGP,Control\AnalogAlarms\Logic,HWATCH
Root\PC11\C11\Reboiler,TI1103,$AnalogInputGP,Control\AnalogAlarms\Logic,DWATCH
Root\PC11\C11\Reboiler,TI1103,$AnalogInputGP,Control\AnalogAlarms\Logic,LWATCH
Root\PC11\C11\Reboiler,TI1103,$AnalogInputGP,Control\AnalogAlarms\Logic,LLWATCH
Root\PC11\C11\Reboiler,TI1103,$AnalogInputGP,Control\AnalogAlarms\Logic,Name
Root\PC11\C11\Reboiler,TI1103,$AnalogInputGP,Control\AnalogInput\Logic,PVLoop
Root\PC11\C11\Reboiler,TI1103,$AnalogInputGP,,NullInterfaceRoleA
Root\PC11\C11\Reboiler,TI1103,$AnalogInputGP,,NullInterfaceRoleB
Root\PC11\C11\Reboiler,TI1104,$AnalogInputGP,Control,PVQ
Root\PC11\C11\Reboiler,TI1104,$AnalogInputGP,Control\AnalogInput\Logic,Name
Root\PC11\C11\Reboiler,TI1104,$AnalogInputGP,Control\AnalogInput\AnalogInput,IntVar
Root\PC11\C11\Reboiler,TI1104,$AnalogInputGP,Control\AnalogInput\AnalogInput,AINPUTSignalExt
Root\PC11\C11\Reboiler,TI1104,$AnalogInputGP,Control\AnalogInput\AnalogInput,RealVar
Root\PC11\C11\Reboiler,TI1104,$AnalogInputGP,Control\AnalogInput\Logic,ExtPVQ
Root\PC11\C11\Reboiler,TI1104,$AnalogInputGP,Control\AnalogAlarms\Logic,HHWATCH
Root\PC11\C11\Reboiler,TI1104,$AnalogInputGP,Control\AnalogAlarms\Logic,HWATCH
Root\PC11\C11\Reboiler,TI1104,$AnalogInputGP,Control\AnalogAlarms\Logic,DWATCH
Root\PC11\C11\Reboiler,TI1104,$AnalogInputGP,Control\AnalogAlarms\Logic,LWATCH
Root\PC11\C11\Reboiler,TI1104,$AnalogInputGP,Control\AnalogAlarms\Logic,LLWATCH
Root\PC11\C11\Reboiler,TI1104,$AnalogInputGP,Control\AnalogAlarms\Logic,Name
Root\PC11\C11\Reboiler,TI1104,$AnalogInputGP,Control\AnalogInput\Logic,PVLoop
Root\PC11\C11\Reboiler,TI1104,$AnalogInputGP,,NullInterfaceRoleA
Root\PC11\C11\Reboiler,TI1104,$AnalogInputGP,,NullInterfaceRoleB
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control,ILCK
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control,OUT
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control\PID\Logic,PVRanged
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control\PID\Logic,RSP
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control\PID\Logic,ILCKOP
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control\PID\Logic,OUTRange
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control\PID\Logic,OUTRanged
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control\Interlocks\Group1,DisCond
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control\Interlocks\Group1,BypassCond
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control\Interlocks\Group1,ILCK
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control\Interlocks\Group1,Name
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control\Alarms\LimitAlarm,HHWATCH
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control\Alarms\LimitAlarm,HWATCH
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control\Alarms\LimitAlarm,LWATCH
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control\Alarms\LimitAlarm,LLWATCH
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control\Alarms\LimitAlarm,Name
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control\Alarms\DeviationAlarm,DWATCH
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control\Alarms\DeviationAlarm,Name
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Supervision\Data\DeviationAlarm,OptimalRangeHi
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Supervision\Data\DeviationAlarm,OptimalRangeLo
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,Control\PID\Logic,PVLoop
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,,NullInterfaceRoleA
Root\PC11\C11\Reboiler,TIC1101,$PIDGP,,NullInterfaceRoleB
Root\PC11\C11\Reboiler,TIC1101Range,$RangeGP,,NullInterfaceRoleA
Root\PC11\C11\Reboiler,TIC1101Range,$RangeGP,,NullInterfaceRoleB
Root\PC11\C11\Reboiler,TIC1101AS,$AnalogSelectGP,Control\Logic,SP3
Root\PC11\C11\Reboiler,TIC1101AS,$AnalogSelectGP,Control\Logic,SP4
Root\PC11\C11\Reboiler,TIC1101AS,$AnalogSelectGP,Control\Logic,Name
Root\PC11\C11\Reboiler,TIC1101AS,$AnalogSelectGP,,NullInterfaceRoleA
Root\PC11\C11\Reboiler,TIC1101AS,$AnalogSelectGP,,NullInterfaceRoleB
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control,ILCK
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\ControlValve\Logic,RSP
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\ControlValve\Logic,SPRange
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\ControlValve\Logic,RSPRanged
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\ControlValve\Logic,CVALVEName
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\PV,IntVar
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\PV,AINPUTSignalExt
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\OpenPosition,BoolVar
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\OpenPosition,DINPUTSignalExt
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\ClosePosition,BoolVar
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\ClosePosition,DINPUTSignalExt
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\OP,IntVar
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\OP,AOUTPUTSignalExt
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\Interlocks\Group1,DisCond
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\Interlocks\Group1,BypassCond
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\Interlocks\Group1,ILCK
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\Interlocks\Group1,Name
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\LocalPanel\Logic,CVALVELPName
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\LocalPanel\LPMode,BoolVar
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\LocalPanel\LPMode,DINPUTSignalExt
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\LocalPanel\ZeroMode,BoolVar
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\LocalPanel\ZeroMode,DINPUTSignalExt
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\LocalPanel\CSMode,BoolVar
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\LocalPanel\CSMode,DINPUTSignalExt
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\LocalPanel\OpenPB,BoolVar
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\LocalPanel\OpenPB,DINPUTSignalExt
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\LocalPanel\ClosePB,BoolVar
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\LocalPanel\ClosePB,DINPUTSignalExt
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\LocalPanel\PBLight,BoolVar
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,Control\LocalPanel\PBLight,DOUTPUTSignalExt
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,,NullInterfaceRoleA
Root\PC11\C11\Bottom level,LCV1101,$ControlValveGP,,NullInterfaceRoleB
Root\PC11\C11\Bottom level,LI1101,$AnalogInputGP,Control,PV
Root\PC11\C11\Bottom level,LI1101,$AnalogInputGP,Control,PVQ
Root\PC11\C11\Bottom level,LI1101,$AnalogInputGP,Control\AnalogInput\Logic,Name
Root\PC11\C11\Bottom level,LI1101,$AnalogInputGP,Control\AnalogInput\AnalogInput,IntVar
Root\PC11\C11\Bottom level,LI1101,$AnalogInputGP,Control\AnalogInput\AnalogInput,AINPUTSignalExt
Root\PC11\C11\Bottom level,LI1101,$AnalogInputGP,Control\AnalogInput\AnalogInput,RealVar
Root\PC11\C11\Bottom level,LI1101,$AnalogInputGP,Control\AnalogInput\Logic,ExtPVQ
Root\PC11\C11\Bottom level,LI1101,$AnalogInputGP,Control\AnalogAlarms\Logic,HHWATCH
Root\PC11\C11\Bottom level,LI1101,$AnalogInputGP,Control\AnalogAlarms\Logic,HWATCH
Root\PC11\C11\Bottom level,LI1101,$AnalogInputGP,Control\AnalogAlarms\Logic,DWATCH
Root\PC11\C11\Bottom level,LI1101,$AnalogInputGP,Control\AnalogAlarms\Logic,LWATCH
Root\PC11\C11\Bottom level,LI1101,$AnalogInputGP,Control\AnalogAlarms\Logic,LLWATCH
Root\PC11\C11\Bottom level,LI1101,$AnalogInputGP,Control\AnalogAlarms\Logic,Name
Root\PC11\C11\Bottom level,LI1101,$AnalogInputGP,Control\AnalogInput\Logic,PVLoop
Root\PC11\C11\Bottom level,LI1101,$AnalogInputGP,,NullInterfaceRoleA
Root\PC11\C11\Bottom level,LI1101,$AnalogInputGP,,NullInterfaceRoleB
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control,ILCK
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control,OUT
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control\PID\Logic,PV
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control\PID\Logic,PVRange
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control\PID\Logic,RSP
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control\PID\Logic,ILCKOP
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control\PID\Logic,OUTRange
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control\PID\Logic,OUTRanged
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control\Interlocks\Group1,DisCond
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control\Interlocks\Group1,BypassCond
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control\Interlocks\Group1,ILCK
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control\Interlocks\Group1,Name
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control\Alarms\LimitAlarm,HHWATCH
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control\Alarms\LimitAlarm,HWATCH
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control\Alarms\LimitAlarm,LWATCH
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control\Alarms\LimitAlarm,LLWATCH
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control\Alarms\LimitAlarm,Name
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control\Alarms\DeviationAlarm,DWATCH
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control\Alarms\DeviationAlarm,Name
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Supervision\Data\DeviationAlarm,OptimalRangeHi
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Supervision\Data\DeviationAlarm,OptimalRangeLo
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,Control\PID\Logic,PVLoop
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,,NullInterfaceRoleA
Root\PC11\C11\Bottom level,LIC1101,$PIDGP,,NullInterfaceRoleB
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control,ILCK
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control,MotorOP
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Motor\Logic,RSP
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Running,BoolVar
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Running,DINPUTSignalExt
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Fail,BoolVar
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Fail,DINPUTSignalExt
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\ExternalControl,BoolVar
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\ExternalControl,DINPUTSignalExt
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control,DEV1S1D
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control,MotorSP
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control,MotorLOP
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Motor\Logic,RStop
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Motor\Logic,Running
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Motor\Logic,Stopped
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Stopped,BoolVar
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Stopped,DINPUTSignalExt
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\OP,BoolVar
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\OP,DOUTPUTSignalExt
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Failures\Group1,DisCond
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Failures\Group1,Name
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Interlocks\Group1,DisCond
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Interlocks\Group1,BypassCond
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Interlocks\Group1,Name
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Interlocks\Group2,DisCond
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Interlocks\Group2,BypassCond
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Interlocks\Group2,Cond01
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Interlocks\Group2,Name
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\LocalPanel\Logic,Name
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\LocalPanel\Logic,MOTORLPST
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\LocalPanel\LPMode,BoolVar
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\LocalPanel\LPMode,DINPUTSignalExt
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\LocalPanel\ZeroMode,BoolVar
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\LocalPanel\ZeroMode,DINPUTSignalExt
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\LocalPanel\CSMode,BoolVar
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\LocalPanel\CSMode,DINPUTSignalExt
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\LocalPanel\OffPB,BoolVar
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\LocalPanel\OffPB,DINPUTSignalExt
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\LocalPanel\OnPB,BoolVar
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\LocalPanel\OnPB,DINPUTSignalExt
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\LocalPanel\PBLight,BoolVar
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\LocalPanel\PBLight,DOUTPUTSignalExt
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Maintenance\Logic,Name
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Maintenance\Logic,RunningHours
Root\PC11\C11\Bottom level,P1103,$MotorGP,Control\Maintenance\Logic,OperationsNumber
Root\PC11\C11\Bottom level,P1103,$MotorGP,,NullInterfaceRoleA
Root\PC11\C11\Bottom level,P1103,$MotorGP,,NullInterfaceRoleB
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control,ValveOP
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control,ILCK
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\Valve\Logic,RSP
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\Valve\Logic,Name
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\Valve\Logic,OpenPOS
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\Valve\Logic,ClosePOS
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\OpenPosition,BoolVar
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\OpenPosition,DINPUTSignalExt
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\ClosePosition,BoolVar
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\ClosePosition,DINPUTSignalExt
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\ExternalControl,BoolVar
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\ExternalControl,DINPUTSignalExt
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\OP,BoolVar
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\OP,DOUTPUTSignalExt
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\LocalPanel\Logic,PBLightSignalToVar
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\LocalPanel\Logic,Name
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\LocalPanel\Logic,VALVELPST
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\LocalPanel\LPMode,BoolVar
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\LocalPanel\LPMode,DINPUTSignalExt
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\LocalPanel\ZeroMode,BoolVar
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\LocalPanel\ZeroMode,DINPUTSignalExt
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\LocalPanel\CSMode,BoolVar
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\LocalPanel\CSMode,DINPUTSignalExt
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\LocalPanel\OffPB,BoolVar
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\LocalPanel\OffPB,DINPUTSignalExt
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\LocalPanel\OnPB,BoolVar
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\LocalPanel\OnPB,DINPUTSignalExt
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\LocalPanel\PBLight,BoolVar
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\LocalPanel\PBLight,DOUTPUTSignalExt
Root\PC11\C11\Reflux,HV1106,$ValveGP,Control\Maintenance\Logic,Name
Root\PC11\C11\Reflux,HV1106,$ValveGP,,NullInterfaceRoleA
Root\PC11\C11\Reflux,HV1106,$ValveGP,,NullInterfaceRoleB
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control,ILCK
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control,OUT
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\PID\Logic,PV
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\PID\Logic,PVRange
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\PID\Logic,RSP
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\PID\Logic,ILCKOP
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\PID\Logic,OUTRange
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\PID\Logic,OUTRanged
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\PID\Logic,OUTRangedwTrack
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\Interlocks\Group1,DisCond
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\Interlocks\Group1,BypassCond
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\Interlocks\Group1,ILCK
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\Interlocks\Group1,Name
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\Alarms\LimitAlarm,HHWATCH
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\Alarms\LimitAlarm,HWATCH
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\Alarms\LimitAlarm,LWATCH
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\Alarms\LimitAlarm,LLWATCH
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\Alarms\LimitAlarm,Name
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\Alarms\DeviationAlarm,DWATCH
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\Alarms\DeviationAlarm,Name
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Supervision\Data\DeviationAlarm,OptimalRangeHi
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Supervision\Data\DeviationAlarm,OptimalRangeLo
Root\PC11\C11\Reflux,TIC1104,$PIDGP,Control\PID\Logic,PVLoop
Root\PC11\C11\Reflux,TIC1104,$PIDGP,,NullInterfaceRoleA
Root\PC11\C11\Reflux,TIC1104,$PIDGP,,NullInterfaceRoleB
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control,ValveOP
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control,ILCK
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\Valve\Logic,RSP
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\Valve\Logic,OpenPOS
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\Valve\Logic,ClosePOS
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\OpenPosition,BoolVar
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\OpenPosition,DINPUTSignalExt
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\ClosePosition,BoolVar
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\ClosePosition,DINPUTSignalExt
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\ExternalControl,BoolVar
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\ExternalControl,DINPUTSignalExt
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\OP,BoolVar
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\OP,DOUTPUTSignalExt
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\LocalPanel\Logic,PBLightSignalToVar
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\LocalPanel\Logic,Name
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\LocalPanel\Logic,VALVELPST
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\LocalPanel\LPMode,BoolVar
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\LocalPanel\LPMode,DINPUTSignalExt
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\LocalPanel\ZeroMode,BoolVar
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\LocalPanel\ZeroMode,DINPUTSignalExt
Root\PC11\C11\Reflux,HV1103,$ValveGP,Control\LocalPanel\CSMode,BoolVar
